"SpecPath","SpecReadmeTag","SpecValidationErrors","ServiceFamily","ResourcePath","Version","VersionType","Type","IsTypeSpec","ServiceLifeCycle","DateCreated","JsonFiles"
"dataprotection/resource-manager/Microsoft.DataProtection/DataProtection/stable/2025-02-01","","","dataprotection","Microsoft.DataProtection/DataProtection","2025-02-01","stable","mgmt","False","Brownfield","2025-09-12","dataprotection.json"
"datashare/resource-manager/Microsoft.DataShare/DataShare","package-2020-09-01","","datashare","Microsoft.DataShare/DataShare","2020-09-01","stable","mgmt","False","Brownfield","","stable/2020-09-01/DataShare.json"
"datashare/resource-manager/Microsoft.DataShare/DataShare/preview/2018-11-01-preview","","","datashare","Microsoft.DataShare/DataShare","2018-11-01-preview","preview","mgmt","False","Brownfield","2025-09-19","DataShare.json"
"datashare/resource-manager/Microsoft.DataShare/DataShare/preview/2020-10-01-preview","","","datashare","Microsoft.DataShare/DataShare","2020-10-01-preview","preview","mgmt","False","Brownfield","2025-09-19","DataShare.json"
"datashare/resource-manager/Microsoft.DataShare/DataShare/stable/2019-11-01","","","datashare","Microsoft.DataShare/DataShare","2019-11-01","stable","mgmt","False","Brownfield","2025-09-19","DataShare.json"
"datashare/resource-manager/Microsoft.DataShare/DataShare/stable/2021-08-01","","","datashare","Microsoft.DataShare/DataShare","2021-08-01","stable","mgmt","False","Brownfield","2025-09-19","DataShare.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2019-01-23-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2019-01-23-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2019-09-24-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2019-09-24-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2019-12-10-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2019-12-10-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2020-09-21-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2020-09-21-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2020-10-19-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2020-10-19-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2020-11-02-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2020-11-02-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2020-11-10-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2020-11-10-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2021-01-14-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2021-01-14-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2021-02-01-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2021-02-01-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2021-03-09-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2021-03-09-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2021-04-01-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2021-04-01-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2021-09-03-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2021-09-03-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2022-02-10-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2022-02-10-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2022-04-01-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2022-04-01-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2022-10-14-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2022-10-14-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2023-10-04-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2023-10-04-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2023-11-01-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2023-11-01-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2024-01-16-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2024-01-16-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2024-03-06-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2024-03-06-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2024-04-08-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2024-04-08-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2024-11-01-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2024-11-01-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/preview/2025-03-01-preview","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2025-03-01-preview","preview","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/stable/2021-07-12","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2021-07-12","stable","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/stable/2022-09-09","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2022-09-09","stable","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/stable/2023-09-05","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2023-09-05","stable","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"desktopvirtualization/resource-manager/Microsoft.DesktopVirtualization/DesktopVirtualization/stable/2024-04-03","","","desktopvirtualization","Microsoft.DesktopVirtualization/DesktopVirtualization","2024-04-03","stable","mgmt","False","Brownfield","2025-08-29","desktopvirtualization.json"
"devcenter/data-plane/Microsoft.DevCenter/preview/2022-11-11-preview","","","devcenter","Microsoft.DevCenter","2022-11-11-preview","preview","data","False","Brownfield","2022-11-14","devbox.json|devcenter.json|environments.json"
"devcenter/data-plane/Microsoft.DevCenter/preview/2023-01-01-preview","","","devcenter","Microsoft.DevCenter","2023-01-01-preview","preview","data","False","Brownfield","2023-02-10","devbox.json|devcenter.json|environments.json"
"devcenter/data-plane/Microsoft.DevCenter/preview/2023-07-01-preview","","","devcenter","Microsoft.DevCenter","2023-07-01-preview","preview","data","False","Brownfield","2023-07-10","devbox.json|devcenter.json|environments.json"
"devcenter/data-plane/Microsoft.DevCenter/preview/2023-09-01-preview","","","devcenter","Microsoft.DevCenter","2023-09-01-preview","preview","data","False","Brownfield","2023-08-22","devbox.json|devcenter.json|environments.json"
"devcenter/data-plane/Microsoft.DevCenter/preview/2023-10-01-preview","","","devcenter","Microsoft.DevCenter","2023-10-01-preview","preview","data","False","Brownfield","2023-10-26","devbox.json|devcenter.json|environments.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2022-08-01-preview","","","devcenter","Microsoft.DevCenter","2022-08-01-preview","preview","mgmt","False","Brownfield","2022-07-14","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2022-09-01-preview","","","devcenter","Microsoft.DevCenter","2022-09-01-preview","preview","mgmt","False","Brownfield","2022-08-29","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2022-10-12-preview","","","devcenter","Microsoft.DevCenter","2022-10-12-preview","preview","mgmt","False","Brownfield","2022-10-19","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2022-11-11-preview","","","devcenter","Microsoft.DevCenter","2022-11-11-preview","preview","mgmt","False","Brownfield","2022-11-15","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2023-01-01-preview","","","devcenter","Microsoft.DevCenter","2023-01-01-preview","preview","mgmt","False","Brownfield","2023-03-29","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2023-08-01-preview","","","devcenter","Microsoft.DevCenter","2023-08-01-preview","preview","mgmt","False","Brownfield","2023-09-19","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2023-10-01-preview","","","devcenter","Microsoft.DevCenter","2023-10-01-preview","preview","mgmt","False","Brownfield","2023-10-12","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2024-05-01-preview","","","devcenter","Microsoft.DevCenter","2024-05-01-preview","preview","mgmt","False","Brownfield","2024-04-15","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2024-06-01-preview","","","devcenter","Microsoft.DevCenter","2024-06-01-preview","preview","mgmt","False","Brownfield","2024-06-20","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2024-07-01-preview","","","devcenter","Microsoft.DevCenter","2024-07-01-preview","preview","mgmt","False","Brownfield","2024-06-25","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2024-08-01-preview","","","devcenter","Microsoft.DevCenter","2024-08-01-preview","preview","mgmt","False","Brownfield","2024-08-02","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2024-10-01-preview","","","devcenter","Microsoft.DevCenter","2024-10-01-preview","preview","mgmt","False","Brownfield","2024-10-07","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/preview/2025-04-01-preview","","","devcenter","Microsoft.DevCenter","2025-04-01-preview","preview","mgmt","False","Brownfield","2025-04-23","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/stable/2023-04-01","","","devcenter","Microsoft.DevCenter","2023-04-01","stable","mgmt","False","Brownfield","2023-05-04","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/stable/2024-02-01","","","devcenter","Microsoft.DevCenter","2024-02-01","stable","mgmt","False","Brownfield","2024-04-01","commonDefinitions.json|devcenter.json|vdi.json"
"devcenter/resource-manager/Microsoft.DevCenter/stable/2025-02-01","","","devcenter","Microsoft.DevCenter","2025-02-01","stable","mgmt","False","Brownfield","2025-02-20","commonDefinitions.json|devcenter.json|vdi.json"
"developerhub/resource-manager/Microsoft.DevHub/DeveloperHub","package-preview-2025-03","","developerhub","Microsoft.DevHub/DeveloperHub","2025-03-01-preview","preview","mgmt","False","Brownfield","","preview/2025-03-01-preview/iac.json|preview/2025-03-01-preview/template.json|preview/2025-03-01-preview/workflow.json"
"developerhub/resource-manager/Microsoft.DevHub/DeveloperHub/preview/2022-04-01-preview","","","developerhub","Microsoft.DevHub/DeveloperHub","2022-04-01-preview","preview","mgmt","False","Brownfield","2025-09-26","workflow.json"
"developerhub/resource-manager/Microsoft.DevHub/DeveloperHub/preview/2022-10-11-preview","","","developerhub","Microsoft.DevHub/DeveloperHub","2022-10-11-preview","preview","mgmt","False","Brownfield","2025-09-26","workflow.json"
"developerhub/resource-manager/Microsoft.DevHub/DeveloperHub/preview/2024-05-01-preview","","","developerhub","Microsoft.DevHub/DeveloperHub","2024-05-01-preview","preview","mgmt","False","Brownfield","2025-09-26","iac.json|workflow.json"
"developerhub/resource-manager/Microsoft.DevHub/DeveloperHub/preview/2024-08-01-preview","","","developerhub","Microsoft.DevHub/DeveloperHub","2024-08-01-preview","preview","mgmt","False","Brownfield","2025-09-26","iac.json|workflow.json"
"developerhub/resource-manager/Microsoft.DevHub/DeveloperHub/stable/2023-08-01","","","developerhub","Microsoft.DevHub/DeveloperHub","2023-08-01","stable","mgmt","False","Brownfield","2025-09-26","workflow.json"
"deviceprovisioningservices/data-plane/DeviceProvisioningServices","package-2021-10-01-device","","deviceprovisioningservices","DeviceProvisioningServices","2021-10-01","stable","data","False","Brownfield","","stable/2021-10-01/device.json"
"deviceprovisioningservices/data-plane/DeviceProvisioningServices/preview/2025-07-01-preview","","","deviceprovisioningservices","DeviceProvisioningServices","2025-07-01-preview","preview","data","False","Brownfield","2025-10-01","device.json|service.json"
"deviceprovisioningservices/data-plane/DeviceProvisioningServices/stable/2021-10-01","","","deviceprovisioningservices","DeviceProvisioningServices","2021-10-01","stable","data","False","Brownfield","2025-08-29","device.json|service.json"
"deviceprovisioningservices/resource-manager/Microsoft.Devices/DeviceProvisioningServices/preview/2017-08-21-preview","","","deviceprovisioningservices","Microsoft.Devices/DeviceProvisioningServices","2017-08-21-preview","preview","mgmt","False","Brownfield","2025-08-29","iotdps.json"
"deviceprovisioningservices/resource-manager/Microsoft.Devices/DeviceProvisioningServices/preview/2020-09-01-preview","","","deviceprovisioningservices","Microsoft.Devices/DeviceProvisioningServices","2020-09-01-preview","preview","mgmt","False","Brownfield","2025-08-29","iotdps.json"
"deviceprovisioningservices/resource-manager/Microsoft.Devices/DeviceProvisioningServices/preview/2023-03-01-preview","","","deviceprovisioningservices","Microsoft.Devices/DeviceProvisioningServices","2023-03-01-preview","preview","mgmt","False","Brownfield","2025-08-29","iotdps.json"
